ID	count_1	relcount_1	count_2	relcount_2	count_3	relcount_3	count_4	relcount_4	count_5	relcount_5	count_6	relcount_6	count_7	relcount_7	count_8	relcount_8
"hsa-mir-4799"	1	1.351138	0	0	0	0	1	1.032682	0	0	0	0	2	2.071622	1	0.970188
"hsa-mir-4800"	0	0	3	4.059842	0	0	0	0	0	0	1	1.40242	5	5.179055	0	0
"hsa-mir-4801"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4802"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4803"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4804"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-483"	10	13.511377	18	24.359052	9	8.679275	31	32.013152	19	24.969938	18	25.243565	48	49.718933	10	9.701881
"hsa-mir-484"	129	174.296767	215	290.955349	302	291.237886	336	346.981263	268	352.20754	199	279.081639	412	426.754172	529	513.229484
"hsa-mir-485"	9	12.16024	33	44.658263	15	14.465458	32	33.045835	21	27.598352	30	42.072609	45	46.611499	21	20.373949
"hsa-mir-486-1"	2216	2994.1212	400	541.312276	1238	1193.882461	2537	2619.915072	712	935.715553	2036	2855.327725	3204	3318.738755	988	958.545805
"hsa-mir-486-2"	2222	3002.228026	432	584.617258	1325	1277.782117	2569	2652.960907	706	927.83031	2041	2862.339826	3131	3243.124545	976	946.903548
"hsa-mir-487a"	2	2.702275	10	13.532807	5	4.821819	7	7.228776	10	13.142072	6	8.414522	9	9.3223	7	6.791316
"hsa-mir-487b"	2	2.702275	7	9.472965	10	9.643639	5	5.163412	3	3.942622	1	1.40242	9	9.3223	6	5.821128
"hsa-mir-488"	2	2.702275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-489"	0	0	0	0	0	0	0	0	1	1.314207	0	0	0	0	0	0
"hsa-mir-490"	126	170.243353	12	16.239368	4	3.857455	5	5.163412	118	155.076454	84	117.803305	222	229.950064	3	2.910564
"hsa-mir-491"	4	5.404551	2	2.706561	2	1.928728	4	4.130729	9	11.827865	1	1.40242	13	13.465544	7	6.791316
"hsa-mir-492"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-493"	5	6.755689	13	17.592649	5	4.821819	0	0	1	1.314207	1	1.40242	10	10.358111	9	8.731693
"hsa-mir-494"	0	0	0	0	1	0.964364	0	0	0	0	0	0	0	0	0	0
"hsa-mir-495"	1	1.351138	1	1.353281	0	0	1	1.032682	0	0	1	1.40242	1	1.035811	0	0
"hsa-mir-496"	1	1.351138	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-497"	20	27.022755	33	44.658263	19	18.322913	19	19.620964	13	17.084694	11	15.426623	36	37.289199	16	15.523009
"hsa-mir-498"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4999"	1	1.351138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-499a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-499b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5000"	0	0	1	1.353281	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5001"	2	2.702275	2	2.706561	2	1.928728	4	4.130729	5	6.571036	0	0	5	5.179055	3	2.910564
"hsa-mir-5002"	0	0	0	0	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-5003"	0	0	0	0	0	0	1	1.032682	1	1.314207	0	0	0	0	0	0
"hsa-mir-5004"	0	0	0	0	0	0	0	0	1	1.314207	0	0	0	0	0	0
"hsa-mir-5006"	0	0	0	0	0	0	0	0	0	0	1	1.40242	0	0	0	0
"hsa-mir-5007"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5008"	0	0	0	0	0	0	3	3.098047	0	0	0	0	1	1.035811	0	0
"hsa-mir-5009"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-500a"	1022	1380.862755	1226	1659.122127	1534	1479.334165	1416	1462.27818	702	922.573481	466	653.527858	676	700.208302	2128	2064.560194
"hsa-mir-500b"	11	14.862515	13	17.592649	18	17.35855	7	7.228776	4	5.256829	9	12.621783	18	18.6446	35	33.956582
"hsa-mir-501"	203	274.280958	159	215.17163	220	212.16005	255	263.333994	98	128.792309	163	228.594508	85	88.043943	274	265.831529
"hsa-mir-5010"	8	10.809102	5	6.766403	0	0	10	10.326823	6	7.885243	4	5.609681	5	5.179055	7	6.791316
"hsa-mir-5011"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-502"	16	21.618204	30	40.598421	22	21.216005	41	42.339976	13	17.084694	7	9.816942	40	41.432444	29	28.135454
"hsa-mir-503"	3	4.053413	4	5.413123	10	9.643639	13	13.42487	5	6.571036	3	4.207261	2	2.071622	9	8.731693
"hsa-mir-504"	13	17.56479	9	12.179526	6	5.786183	13	13.42487	51	67.024569	38	53.291971	144	149.156798	15	14.552821
"hsa-mir-5047"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-505"	60	81.068264	148	200.285542	209	201.552047	125	129.085291	128	168.218526	94	131.827508	269	278.633185	223	216.351938
"hsa-mir-506"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-507"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-508"	4	5.404551	2	2.706561	1	0.964364	0	0	1	1.314207	0	0	6	6.214867	2	1.940376
"hsa-mir-5087"	0	0	0	0	0	0	0	0	1	1.314207	0	0	0	0	1	0.970188
"hsa-mir-5088"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5089"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5090"	1	1.351138	0	0	0	0	10	10.326823	1	1.314207	4	5.609681	1	1.035811	5	4.85094
"hsa-mir-5091"	1	1.351138	4	5.413123	2	1.928728	2	2.065365	3	3.942622	0	0	18	18.6446	4	3.880752
"hsa-mir-509-1"	2	2.702275	4	5.413123	1	0.964364	1	1.032682	2	2.628414	2	2.804841	1	1.035811	1	0.970188
"hsa-mir-5092"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-509-2"	1	1.351138	1	1.353281	2	1.928728	3	3.098047	3	3.942622	0	0	1	1.035811	1	0.970188
"hsa-mir-5093"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-509-3"	1	1.351138	0	0	3	2.893092	4	4.130729	1	1.314207	1	1.40242	1	1.035811	1	0.970188
"hsa-mir-5094"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5095"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5096"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-510"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5100"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-511"	2	2.702275	4	5.413123	13	12.53673	4	4.130729	9	11.827865	3	4.207261	1	1.035811	10	9.701881
"hsa-mir-512-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-512-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-513a-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-513a-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-513b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-513c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-514a-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-514a-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-514a-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-514b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-515-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-515-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-516a-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-516a-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-516b-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-516b-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-517a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-517b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-517c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5186"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5187"	3	4.053413	1	1.353281	8	7.714911	8	8.261459	4	5.256829	2	2.804841	3	3.107433	3	2.910564
"hsa-mir-5188"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5189"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-518a-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-518a-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-518b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-518c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-518d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-518e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-518f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5190"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5191"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5192"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5193"	0	0	1	1.353281	0	0	0	0	0	0	2	2.804841	2	2.071622	3	2.910564
"hsa-mir-5194"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5195"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5196"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5197"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-519a-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-519a-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-519b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-519c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-519d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-519e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-520a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-520b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-520c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-520d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-520e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-520f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-520g"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-520h"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-521-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-521-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-522"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-523"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-524"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-525"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-526a-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-526a-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-526b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-527"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-532"	1308	1767.288145	1730	2341.175595	1919	1850.614252	1984	2048.841743	1084	1424.600645	959	1344.921065	1196	1238.830072	2202	2136.354111
"hsa-mir-539"	10	13.511377	10	13.532807	12	11.572366	9	9.294141	2	2.628414	8	11.219362	7	7.250678	17	16.493197
"hsa-mir-541"	0	0	1	1.353281	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-542"	2	2.702275	2	2.706561	4	3.857455	7	7.228776	1	1.314207	3	4.207261	5	5.179055	8	7.761504
"hsa-mir-543"	3	4.053413	3	4.059842	2	1.928728	4	4.130729	4	5.256829	1	1.40242	0	0	3	2.910564
"hsa-mir-544a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-544b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-545"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548a-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548a-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548a-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548aa-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548aa-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ab"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ac"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ad"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ae-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ae-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ag-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ag-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ah"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ai"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548aj-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548aj-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ak"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548al"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548am"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548an"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ao"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ap"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548aq"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ar"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548as"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548at"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548au"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548av"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548aw"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ax"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548ay"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548az"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548b"	1	1.351138	0	0	0	0	2	2.065365	0	0	0	0	0	0	0	0
"hsa-mir-548ba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548bb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548d-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548d-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548e"	0	0	0	0	0	0	1	1.032682	0	0	0	0	1	1.035811	0	0
"hsa-mir-548f-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548f-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548f-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548f-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548f-5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548g"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548h-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548h-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548h-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548h-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548h-5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548i-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548i-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548i-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548i-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548j"	0	0	0	0	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-548k"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548l"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548m"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548n"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548o"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-548o-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-548p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548q"	0	0	1	1.353281	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548s"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-548t"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548u"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548v"	0	0	1	1.353281	1	0.964364	0	0	0	0	1	1.40242	0	0	2	1.940376
"hsa-mir-548w"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548x"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548x-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548y"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-548z"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-549a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-550a-1"	4	5.404551	6	8.119684	6	5.786183	2	2.065365	20	26.284145	3	4.207261	14	14.501355	8	7.761504
"hsa-mir-550a-2"	2	2.702275	1	1.353281	6	5.786183	7	7.228776	9	11.827865	0	0	10	10.358111	5	4.85094
"hsa-mir-550a-3"	0	0	2	2.706561	5	4.821819	3	3.098047	3	3.942622	1	1.40242	3	3.107433	6	5.821128
"hsa-mir-550b-1"	0	0	0	0	0	0	0	0	0	0	0	0	2	2.071622	0	0
"hsa-mir-550b-2"	0	0	1	1.353281	0	0	1	1.032682	0	0	0	0	2	2.071622	0	0
"hsa-mir-551a"	0	0	1	1.353281	2	1.928728	1	1.032682	1	1.314207	0	0	3	3.107433	0	0
"hsa-mir-551b"	0	0	1	1.353281	1	0.964364	4	4.130729	0	0	0	0	2	2.071622	0	0
"hsa-mir-552"	5	6.755689	11	14.886088	11	10.608002	5	5.163412	5	6.571036	1	1.40242	10	10.358111	5	4.85094
"hsa-mir-553"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-554"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-555"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-556"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-557"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5571"	0	0	0	0	1	0.964364	0	0	0	0	0	0	0	0	7	6.791316
"hsa-mir-5572"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5579"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-558"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5580"	0	0	0	0	0	0	0	0	0	0	0	0	4	4.143244	0	0
"hsa-mir-5581"	0	0	1	1.353281	0	0	0	0	0	0	1	1.40242	0	0	0	0
"hsa-mir-5582"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5583-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5583-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5584"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5585"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5586"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5587"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5588"	0	0	2	2.706561	0	0	1	1.032682	0	0	0	0	0	0	1	0.970188
"hsa-mir-5589"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-559"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5590"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5591"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-561"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-562"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-563"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-564"	0	0	0	0	0	0	2	2.065365	0	0	0	0	0	0	0	0
"hsa-mir-566"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-567"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-568"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5680"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5681a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5681b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5682"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5683"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5684"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5685"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5687"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5688"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5689"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-569"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5690"	0	0	2	2.706561	0	0	1	1.032682	0	0	1	1.40242	0	0	0	0
"hsa-mir-5691"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5692a-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5692a-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5692b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5692c-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5692c-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5693"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5694"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5695"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5696"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5697"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5698"	3	4.053413	1	1.353281	3	2.893092	9	9.294141	0	0	0	0	1	1.035811	8	7.761504
"hsa-mir-5699"	0	0	1	1.353281	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-570"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5700"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5701-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5701-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5701-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5702"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5703"	0	0	1	1.353281	1	0.964364	1	1.032682	4	5.256829	0	0	0	0	0	0
"hsa-mir-5704"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5705"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5706"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5707"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5708"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-571"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-572"	2	2.702275	0	0	1	0.964364	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-573"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-5739"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
